"","Annot","Term","Annotated","Significant","Pvalue","Padj","GeneID"
"GO:0022011","GO:0022011","myelination in peripheral nervous system",32,4,2.70516616650318e-05,0.000505536873020594,"Ntrk2,Sh3tc2,Prx,Dag1"
"GO:0032292","GO:0032292","peripheral nervous system axon ensheathment",32,4,2.70516616650318e-05,0.000505536873020594,"Ntrk2,Sh3tc2,Prx,Dag1"
"GO:0051248","GO:0051248","negative regulation of protein metabolic process",1086,18,2.79325923450082e-05,0.00051925219032931,"Pid1,Cnot6,Phb,Itgb1bp1,Ntrk2,Prkcd,Sh3bp5,Nr4a1,Cdkn1a,Hspa1b,Hsp90ab1,Spry4,Lrp5,Itgav,Slit2,Pan3,Cadm4,Itm2a"
"GO:0007166","GO:0007166","cell surface receptor signaling pathway",2749,32,2.9355975146229e-05,0.000542854995897806,"Pid1,Sox13,Grik2,Itga3,Phb,Slc9a3r1,Itgb1bp1,Klf6,Ntrk2,Prkcd,Hsp90ab1,Spry4,Sh3tc2,Lrp5,Mvb12b,Itgav,Shc4,Sema4a,Bcl9,Sort1,Celsr2,Slit2,Card11,Smurf1,Tgfa,Ret,Cadm4,Plekha4,Sorbs2,Myo9b,Ncam1,Plxnb3"
"GO:0033687","GO:0033687","osteoblast proliferation",33,4,3.06527239740839e-05,0.000563882401439918,"Fbln5,Npr3,Lrp5,Itgav"
"GO:0009888","GO:0009888","tissue development",2004,26,3.14906539098907e-05,0.000576295282951989,"Sh3pxd2b,Slc9a3r1,Gaa,Itgb1bp1,Mboat2,Lamb1,Arid2,Nr4a1,Hsd17b4,Lrp5,Itgav,Frem2,Arhgef26,Sema4a,Bcl9,Mfsd2a,Kazn,Slit2,Ret,Plekha4,Pde2a,Sorbs2,Egln1,Ncam1,Rdx,Dag1"
"GO:0006457","GO:0006457","protein folding",163,7,3.25582049109306e-05,0.000592760720337148,"Hsp90b1,Hsp90aa1,Trap1,Sdf2l1,Hspa1b,Hsp90ab1,Hsph1"
"GO:0009059","GO:0009059","macromolecule biosynthetic process",4562,45,3.37553240244481e-05,0.000611404125406927,"Trak2,Chpf,Pid1,Sox13,Chst3,Tet1,2610008E11Rik,Cnot6,Spop,Phb,Ormdl3,Itgb1bp1,Fbln5,Hsp90aa1,Klf6,Hexb,Prkcd,H1f0,Arid2,Nr4a1,Slx4,Trap1,Igf2bp2,Tead3,Cdkn1a,Hsp90ab1,Lrp5,Nr4a2,Rpn2,Bcl9,Celsr2,Foxd3,Zfp664,Card11,Pan3,Hsph1,Ret,Zfp536,Pcf11,Pde2a,Nfat5,Aars,Egln1,Itm2a,Brwd3"
"GO:0030336","GO:0030336","negative regulation of cell migration",293,9,3.49199501308206e-05,0.000629271754398257,"Atp1b2,Slc9a3r1,Itgb1bp1,Arid2,Cers2,Cldn19,Slit2,Dag1,Plxnb3"
"GO:0009889","GO:0009889","regulation of biosynthetic process",3998,41,3.52057891535166e-05,0.000631202270508734,"Trak2,Pid1,Sox13,Tet1,2610008E11Rik,Cnot6,Spop,Phb,Ormdl3,Itgb1bp1,Fbln5,Hsp90aa1,Klf6,Hexb,Prkcd,H1f0,Arid2,Nr4a1,Trap1,Igf2bp2,Tead3,Cdkn1a,Hsp90ab1,Lrp5,Nr4a2,Bcl9,Celsr2,Foxd3,Mfsd2a,Zfp664,Card11,Pan3,Hsph1,Ret,Zfp536,Pde2a,Nfat5,Aars,Egln1,Itm2a,Brwd3"
"GO:0046513","GO:0046513","ceramide biosynthetic process",68,5,3.55599656206692e-05,0.00063433231602123,"Gal3st1,Ormdl3,Prkcd,Cers2,Elovl1"
"GO:0044271","GO:0044271","cellular nitrogen compound biosynthetic process",4433,44,3.67399444057289e-05,0.000652087857492635,"Trak2,Pid1,Sox13,Tet1,2610008E11Rik,Gal3st1,Cnot6,Spop,Phb,Ormdl3,Itgb1bp1,Fbln5,Hsp90aa1,Klf6,Hexb,Prkcd,H1f0,Arid2,Nr4a1,Trap1,Igf2bp2,Tead3,Cdkn1a,Hsp90ab1,Lrp5,Nr4a2,Cers2,Bcl9,Celsr2,Foxd3,Elovl1,Zfp664,Card11,Pan3,Hsph1,Impdh1,Ret,Zfp536,Pcf11,Pde2a,Nfat5,Aars,Egln1,Brwd3"
"GO:1990778","GO:1990778","protein localization to cell periphery",369,10,3.70901382583669e-05,0.000653119311971781,"Pid1,Nfasc,Snap47,Itga3,Slc9a3r1,Itgb1bp1,Gorasp2,Rdx,Rab8b,Dag1"
"GO:0008284","GO:0008284","positive regulation of cell population proliferation",1006,17,3.7167888365325e-05,0.000653119311971781,"Pid1,Tet1,Cnot6,Phb,Itgb1bp1,Fbln5,Ntrk2,Nr4a1,Cdkn1a,Lrp5,Itgav,Shc4,Card11,Tgfa,Ccnd2,Ncam1,Plxnb3"
"GO:0016049","GO:0016049","cell growth",533,12,3.80750642643121e-05,0.000665748153374011,"Dbnl,Phb,Hsp90aa1,Cdkn1a,Hsp90ab1,Syt4,Sema4a,Mfsd2a,Slit2,Smurf1,Mag,Sorbs2"
"GO:0009894","GO:0009894","regulation of catabolic process",908,16,3.88299759460062e-05,0.000673353068477457,"Psmd1,Pttg1ip,Cnot6,Phb,Ormdl3,Hsp90aa1,Prkcd,Hspa1b,Hsp90ab1,Ecscr,Mfsd2a,Smurf1,Pan3,Egln1,Fez1,Rdx"
"GO:0014044","GO:0014044","Schwann cell development",35,4,3.88912870808045e-05,0.000673353068477457,"Ntrk2,Sh3tc2,Prx,Dag1"
"GO:2000145","GO:2000145","regulation of cell motility",1017,17,4.25406280262949e-05,0.000732943893604262,"Atp1b2,Itga3,Slc9a3r1,Itgb1bp1,Lamb1,Arid2,Dock8,Itgav,Sema4a,Cers2,Cldn19,Slit2,Ret,Cadm4,Rdx,Dag1,Plxnb3"
"GO:0006139","GO:0006139","nucleobase-containing compound metabolic process",5198,49,4.35412772920032e-05,0.000746542676676481,"Trak2,Pid1,Sox13,Tet1,Pfkl,2610008E11Rik,Cnot6,Spop,Phb,Itgb1bp1,Fbln5,Hsp90aa1,Klf6,2210016F16Rik,Hexb,Prkcd,Hnrnpc,H1f0,Zc3h7b,Arid2,Nr4a1,Slx4,Igf2bp2,Tead3,Cdkn1a,Hsp90ab1,Hsd17b4,Lrp5,Nr4a2,Bcl9,Celsr2,Foxd3,Hnrnpdl,Zfp664,Card11,Pan3,Hsph1,Snd1,Impdh1,Ret,Prx,Zfp536,Pcf11,Pde2a,Nfat5,Aars,Egln1,Rbm5,Brwd3"
"GO:0090304","GO:0090304","nucleic acid metabolic process",4758,46,4.42803419700716e-05,0.000755546704532817,"Trak2,Pid1,Sox13,Tet1,2610008E11Rik,Cnot6,Spop,Phb,Itgb1bp1,Fbln5,Hsp90aa1,Klf6,2210016F16Rik,Hexb,Prkcd,Hnrnpc,H1f0,Zc3h7b,Arid2,Nr4a1,Slx4,Igf2bp2,Tead3,Cdkn1a,Hsp90ab1,Lrp5,Nr4a2,Bcl9,Celsr2,Foxd3,Hnrnpdl,Zfp664,Card11,Pan3,Hsph1,Snd1,Ret,Prx,Zfp536,Pcf11,Pde2a,Nfat5,Aars,Egln1,Rbm5,Brwd3"
"GO:0010562","GO:0010562","positive regulation of phosphorus metabolic process",924,16,4.7764880306143e-05,0.000807203623164101,"Pid1,Unc119,Phb,Itgb1bp1,Hsp90aa1,Ntrk2,Prkcd,Wdfy2,Cdkn1a,Hsp90ab1,Cldn19,Hsph1,Tgfa,Ret,Ccnd2,Dag1"
"GO:0045937","GO:0045937","positive regulation of phosphate metabolic process",924,16,4.7764880306143e-05,0.000807203623164101,"Pid1,Unc119,Phb,Itgb1bp1,Hsp90aa1,Ntrk2,Prkcd,Wdfy2,Cdkn1a,Hsp90ab1,Cldn19,Hsph1,Tgfa,Ret,Ccnd2,Dag1"
"GO:2000146","GO:2000146","negative regulation of cell motility",306,9,4.88725683896572e-05,0.000821990055010806,"Atp1b2,Slc9a3r1,Itgb1bp1,Arid2,Cers2,Cldn19,Slit2,Dag1,Plxnb3"
"GO:0016310","GO:0016310","phosphorylation",1833,24,5.72125378375314e-05,0.000957699922474696,"Pid1,Pfkl,Unc119,Phb,Slc9a3r1,Itgb1bp1,Hsp90aa1,Ntrk2,Prkcd,Sh3bp5,Wdfy2,Cdkn1a,Hsp90ab1,Spry4,Lrp5,Cldn19,Slit2,Pan3,Hsph1,Tgfa,Ret,Ccnd2,Cadm4,Dag1"
"GO:0042176","GO:0042176","regulation of protein catabolic process",389,10,5.76854075453223e-05,0.000961060657783388,"Psmd1,Pttg1ip,Phb,Hsp90aa1,Hspa1b,Hsp90ab1,Ecscr,Smurf1,Egln1,Rdx"
"GO:0045785","GO:0045785","positive regulation of cell adhesion",471,11,5.82374533384119e-05,0.000965702747376859,"Sox13,Itga3,Itgb1bp1,Hsp90aa1,Dock8,Itgav,Card11,Hsph1,Ret,Nfat5,Dag1"
"GO:0006725","GO:0006725","cellular aromatic compound metabolic process",5410,50,5.93421526320484e-05,0.000976929638091176,"Trak2,Pid1,Sox13,Tet1,Pfkl,2610008E11Rik,Cnot6,Spop,Phb,Itgb1bp1,Fbln5,Hsp90aa1,Klf6,2210016F16Rik,Hexb,Prkcd,Hnrnpc,Cpq,H1f0,Zc3h7b,Arid2,Nr4a1,Slx4,Igf2bp2,Tead3,Cdkn1a,Hsp90ab1,Hsd17b4,Lrp5,Nr4a2,Bcl9,Celsr2,Foxd3,Hnrnpdl,Zfp664,Card11,Pan3,Hsph1,Snd1,Impdh1,Ret,Prx,Zfp536,Pcf11,Pde2a,Nfat5,Aars,Egln1,Rbm5,Brwd3"
"GO:0043412","GO:0043412","macromolecule modification",3528,37,5.94676874829e-05,0.000976929638091176,"Trak2,Pid1,Rassf5,Tet1,Pttg1ip,Hsp90b1,Unc119,Spop,Phb,Slc9a3r1,Itgb1bp1,Hsp90aa1,2210016F16Rik,Ntrk2,Prkcd,Sh3bp5,Hnrnpc,Wdfy2,Ndfip2,Adprh,Cdkn1a,Hsp90ab1,Spry4,Lrp5,Rpn2,Cldn19,Slit2,Smurf1,Pan3,Hsph1,Tgfa,Ret,Ccnd2,Cadm4,Aars,Egln1,Dag1"
"GO:1901565","GO:1901565","organonitrogen compound catabolic process",1262,19,6.05413080423901e-05,0.00098596656574303,"Psmd1,Tet1,Pttg1ip,Hsp90b1,Spop,Phb,Hsp90aa1,Hexb,Prkcd,Ndfip2,Cpq,Sdf2l1,Hspa1b,Hsp90ab1,Ecscr,Smurf1,Pde2a,Egln1,Rdx"
"GO:0042327","GO:0042327","positive regulation of phosphorylation",842,15,6.05896400386578e-05,0.00098596656574303,"Unc119,Phb,Itgb1bp1,Hsp90aa1,Ntrk2,Prkcd,Wdfy2,Cdkn1a,Hsp90ab1,Cldn19,Hsph1,Tgfa,Ret,Ccnd2,Dag1"
"GO:0007422","GO:0007422","peripheral nervous system development",76,5,6.08552410339696e-05,0.00098596656574303,"Nfasc,Ntrk2,Sh3tc2,Prx,Dag1"
"GO:0045935","GO:0045935","positive regulation of nucleobase-containing compound metabolic process",1847,24,6.44330648821946e-05,0.00103465290858392,"Pid1,Tet1,Cnot6,Phb,Itgb1bp1,Fbln5,Hsp90aa1,Klf6,Hexb,Prkcd,Arid2,Nr4a1,Slx4,Tead3,Hsp90ab1,Lrp5,Nr4a2,Bcl9,Foxd3,Pan3,Hsph1,Ret,Nfat5,Egln1"
"GO:0048514","GO:0048514","blood vessel morphogenesis",654,13,6.4446104158681e-05,0.00103465290858392,"Itgb1bp1,Fbln5,Ntrk2,Stab1,Arid2,Nr4a1,Ecscr,Lrp5,Itgav,Sema4a,Slit2,Tgfa,Egln1"
"GO:0001568","GO:0001568","blood vessel development",752,14,6.76049169204412e-05,0.00108045505232126,"Itgb1bp1,Fbln5,Ntrk2,Stab1,Arid2,Nr4a1,Ecscr,Lrp5,Itgav,Sema4a,Slit2,Tgfa,Pde2a,Egln1"
"GO:0033690","GO:0033690","positive regulation of osteoblast proliferation",15,3,6.87515875436536e-05,0.00109383156398281,"Fbln5,Lrp5,Itgav"
"GO:0043524","GO:0043524","negative regulation of neuron apoptotic process",184,7,7.01954262813738e-05,0.00111179482343414,"Grik2,Ntrk2,Hsp90ab1,Nr4a2,Hsph1,Mag,Aars"
"GO:2000112","GO:2000112","regulation of cellular macromolecule biosynthetic process",3697,38,7.09431403490732e-05,0.00111862130228985,"Trak2,Pid1,Sox13,Tet1,2610008E11Rik,Cnot6,Spop,Phb,Itgb1bp1,Fbln5,Hsp90aa1,Klf6,Hexb,H1f0,Arid2,Nr4a1,Trap1,Igf2bp2,Tead3,Cdkn1a,Hsp90ab1,Lrp5,Nr4a2,Bcl9,Celsr2,Foxd3,Zfp664,Card11,Pan3,Hsph1,Ret,Zfp536,Pde2a,Nfat5,Aars,Egln1,Itm2a,Brwd3"
"GO:0040012","GO:0040012","regulation of locomotion",1065,17,7.49241213521665e-05,0.00117614220718156,"Atp1b2,Itga3,Slc9a3r1,Itgb1bp1,Lamb1,Arid2,Dock8,Itgav,Sema4a,Cers2,Cldn19,Slit2,Ret,Cadm4,Rdx,Dag1,Plxnb3"
"GO:2001233","GO:2001233","regulation of apoptotic signaling pathway",402,10,7.57468152428076e-05,0.0011812967006145,"Steap3,Pttg1ip,Spop,Slc9a3r1,Prkcd,Trap1,Nr4a2,Itgav,Hsph1,Ret"
"GO:0010033","GO:0010033","response to organic substance",3293,35,7.59213904415324e-05,0.0011812967006145,"Pid1,Pfkl,Hsp90b1,Itga3,Phb,Slc9a3r1,Itgb1bp1,Hsp90aa1,Klf6,Ntrk2,Prkcd,Rangap1,Nr4a1,Sdf2l1,Hspa1b,Hsp90ab1,Spry4,Lrp5,Dock8,Scd2,Nr4a2,Itgav,Sort1,Foxd3,Slit2,Smurf1,Hsph1,Ret,Cadm4,Pde2a,Sorbs2,Nfat5,Ncam1,Rdx,Rab8b"
"GO:0034330","GO:0034330","cell junction organization",761,14,7.66839059164694e-05,0.0011879278758639,"Nfasc,Dbnl,Itga3,Itgb1bp1,Ntrk2,Itgav,Sema4a,Cldn19,Plekha7,Sorbs2,Egln1,Rdx,Rab8b,Dag1"
"GO:0030334","GO:0030334","regulation of cell migration",963,16,7.75532909906796e-05,0.00119614944881695,"Atp1b2,Itga3,Slc9a3r1,Itgb1bp1,Lamb1,Arid2,Dock8,Itgav,Sema4a,Cers2,Cldn19,Slit2,Ret,Rdx,Dag1,Plxnb3"
"GO:0046483","GO:0046483","heterocycle metabolic process",5322,49,8.05104728573615e-05,0.00123405422789424,"Trak2,Pid1,Sox13,Tet1,Pfkl,2610008E11Rik,Cnot6,Spop,Phb,Itgb1bp1,Fbln5,Hsp90aa1,Klf6,2210016F16Rik,Hexb,Prkcd,Hnrnpc,H1f0,Zc3h7b,Arid2,Nr4a1,Slx4,Igf2bp2,Tead3,Cdkn1a,Hsp90ab1,Hsd17b4,Lrp5,Nr4a2,Bcl9,Celsr2,Foxd3,Hnrnpdl,Zfp664,Card11,Pan3,Hsph1,Snd1,Impdh1,Ret,Prx,Zfp536,Pcf11,Pde2a,Nfat5,Aars,Egln1,Rbm5,Brwd3"
"GO:0014037","GO:0014037","Schwann cell differentiation",42,4,8.07096621301162e-05,0.00123405422789424,"Ntrk2,Sh3tc2,Prx,Dag1"
"GO:0048638","GO:0048638","regulation of developmental growth",406,10,8.21894682788033e-05,0.00125126380155488,"Dbnl,Sh3pxd2b,Cdkn1a,Syt4,Sema4a,Mfsd2a,Slit2,Smurf1,Mag,Ncam1"
"GO:0043409","GO:0043409","negative regulation of MAPK cascade",189,7,8.30480972382424e-05,0.00125890935384323,"Phb,Slc9a3r1,Itgb1bp1,Prkcd,Spry4,Hsph1,Dag1"
"GO:1901698","GO:1901698","response to nitrogen compound",1077,17,8.58293591599148e-05,0.00129550981432829,"Pid1,Hsp90b1,Slc9a3r1,Ntrk2,Prkcd,Rangap1,Nr4a1,Sdf2l1,Nr4a2,Itgav,Sort1,Slit2,Pde2a,Sorbs2,Egln1,Ncam1,Rab8b"
"GO:0099540","GO:0099540","trans-synaptic signaling by neuropeptide",3,2,8.81246583811931e-05,0.00131502853241559,"Ntrk2,Syt4"
"GO:1901360","GO:1901360","organic cyclic compound metabolic process",5645,51,8.84388277370913e-05,0.00131502853241559,"Trak2,Pid1,Sox13,Lbr,Tet1,Pfkl,2610008E11Rik,Cnot6,Spop,Phb,Itgb1bp1,Fbln5,Hsp90aa1,Klf6,2210016F16Rik,Hexb,Prkcd,Hnrnpc,Cpq,H1f0,Zc3h7b,Arid2,Nr4a1,Slx4,Igf2bp2,Tead3,Cdkn1a,Hsp90ab1,Hsd17b4,Lrp5,Nr4a2,Bcl9,Celsr2,Foxd3,Hnrnpdl,Zfp664,Card11,Pan3,Hsph1,Snd1,Impdh1,Ret,Prx,Zfp536,Pcf11,Pde2a,Nfat5,Aars,Egln1,Rbm5,Brwd3"
"GO:1902533","GO:1902533","positive regulation of intracellular signal transduction",974,16,8.84772542674258e-05,0.00131502853241559,"Steap3,Spop,Phb,Slc9a3r1,Itgb1bp1,Hsp90aa1,Ntrk2,Prkcd,Hsp90ab1,Itgav,Mapkbp1,Card11,Tgfa,Ret,Nfat5,Ncam1"
"GO:0021955","GO:0021955","central nervous system neuron axonogenesis",43,4,8.86117754005973e-05,0.00131502853241559,"Hsp90aa1,Hsp90ab1,Nr4a2,Slit2"
"GO:0071495","GO:0071495","cellular response to endogenous stimulus",1308,19,9.69127627346238e-05,0.00143220032627067,"Pid1,Hsp90b1,Itga3,Phb,Slc9a3r1,Itgb1bp1,Ntrk2,Prkcd,Rangap1,Nr4a1,Slx4,Hsp90ab1,Spry4,Nr4a2,Slit2,Smurf1,Pde2a,Rdx,Rab8b"
"GO:0006007","GO:0006007","glucose catabolic process",17,3,0.000101930133989707,0.00150007180521518,"Pfkl,Lrp5,Ldha"
"GO:0097178","GO:0097178","ruffle assembly",45,4,0.000106081040139633,0.00155468146793852,"Dbnl,Aif1l,Arhgef26,Rdx"
"GO:0001944","GO:0001944","vasculature development",789,14,0.000112078279109006,0.00163578711492978,"Itgb1bp1,Fbln5,Ntrk2,Stab1,Arid2,Nr4a1,Ecscr,Lrp5,Itgav,Sema4a,Slit2,Tgfa,Pde2a,Egln1"
"GO:0006665","GO:0006665","sphingolipid metabolic process",138,6,0.000112844713202298,0.00164019558448772,"Gal3st1,Ormdl3,Hexb,Prkcd,Cers2,Elovl1"
"GO:0007169","GO:0007169","transmembrane receptor protein tyrosine kinase signaling pathway",598,12,0.000113471857682673,0.0016425516448164,"Pid1,Slc9a3r1,Ntrk2,Prkcd,Spry4,Sh3tc2,Mvb12b,Shc4,Sort1,Tgfa,Ret,Cadm4"
"GO:0031331","GO:0031331","positive regulation of cellular catabolic process",425,10,0.00011952965681999,0.001723178562809,"Pttg1ip,Cnot6,Ormdl3,Hsp90aa1,Prkcd,Hspa1b,Ecscr,Smurf1,Pan3,Rdx"
"GO:0061744","GO:0061744","motor behavior",18,3,0.000121827590656476,0.00174916687072631,"Atp1b2,Ormdl3,Mfsd2a"
"GO:0051093","GO:0051093","negative regulation of developmental process",1003,16,0.000124007256197424,0.00177325355825628,"Trak2,Itgb1bp1,Fbln5,Stab1,Cdkn1a,Syt4,Ecscr,Spry4,Lrp5,Itgav,Sema4a,Cers2,Sort1,Slit2,Mag,Zfp536"
"GO:0007165","GO:0007165","signal transduction",6342,55,0.000126071425664041,0.0017955011106669,"Pid1,Steap3,Rassf5,Sox13,Grik2,Pttg1ip,Dbnl,Itga3,Spop,Phb,Slc9a3r1,Itgb1bp1,Hsp90aa1,Klf6,Ntrk2,Prkcd,Sh3bp5,Npr3,Rangap1,Adamts20,Trap1,Tead3,Cdkn1a,Hsp90ab1,Spry4,Sh3tc2,Lrp5,Dock8,Mvb12b,Nr4a2,Itgav,Mapkbp1,Shc4,Sema4a,Bcl9,Sort1,Celsr2,Frmpd1,Slit2,Card11,Smurf1,Hsph1,Tgfa,Ret,Cadm4,Zfp536,Plekha4,Pde2a,Sorbs2,Myo9b,Nfat5,Egln1,Ncam1,Dag1,Plxnb3"
"GO:0034645","GO:0034645","cellular macromolecule biosynthetic process",4523,43,0.000127831745619619,0.00181325994188151,"Trak2,Chpf,Pid1,Sox13,Chst3,Tet1,2610008E11Rik,Cnot6,Spop,Phb,Itgb1bp1,Fbln5,Hsp90aa1,Klf6,Hexb,H1f0,Arid2,Nr4a1,Slx4,Trap1,Igf2bp2,Tead3,Cdkn1a,Hsp90ab1,Lrp5,Nr4a2,Rpn2,Bcl9,Celsr2,Foxd3,Zfp664,Card11,Pan3,Hsph1,Ret,Zfp536,Pcf11,Pde2a,Nfat5,Aars,Egln1,Itm2a,Brwd3"
"GO:0040007","GO:0040007","growth",1114,17,0.000128770493478203,0.00181926953186006,"Dbnl,Sh3pxd2b,Phb,Fbln5,Hsp90aa1,Arid2,Cdkn1a,Hsp90ab1,Syt4,Sema4a,Bcl9,Mfsd2a,Slit2,Smurf1,Mag,Sorbs2,Ncam1"
"GO:0048675","GO:0048675","axon extension",142,6,0.000131994051353804,0.00185738242781528,"Dbnl,Hsp90aa1,Hsp90ab1,Sema4a,Slit2,Mag"
"GO:0001933","GO:0001933","negative regulation of protein phosphorylation",349,9,0.000132882392446134,0.00186246273857042,"Pid1,Itgb1bp1,Prkcd,Sh3bp5,Cdkn1a,Spry4,Lrp5,Slit2,Cadm4"
"GO:0010035","GO:0010035","response to inorganic substance",520,11,0.000139346282080908,0.0019453401909477,"Fbln5,Prkcd,Nr4a1,Trap1,Syt4,Nr4a2,Itgav,Sigmar1,Hsph1,Egln1,Ncam1"
"GO:0016070","GO:0016070","RNA metabolic process",4249,41,0.000140168164824687,0.00194911007149919,"Trak2,Pid1,Sox13,Tet1,2610008E11Rik,Cnot6,Spop,Phb,Itgb1bp1,Fbln5,Klf6,2210016F16Rik,Hexb,Hnrnpc,H1f0,Zc3h7b,Arid2,Nr4a1,Igf2bp2,Tead3,Lrp5,Nr4a2,Bcl9,Celsr2,Foxd3,Hnrnpdl,Zfp664,Card11,Pan3,Hsph1,Snd1,Ret,Prx,Zfp536,Pcf11,Pde2a,Nfat5,Aars,Egln1,Rbm5,Brwd3"
"GO:1904950","GO:1904950","negative regulation of establishment of protein localization",144,6,0.000142488601227275,0.00196918575095254,"Pfkl,Itgb1bp1,Ndfip2,Rangap1,Syt4,Hsph1"
"GO:0043523","GO:0043523","regulation of neuron apoptotic process",276,8,0.00014272694004639,0.00196918575095254,"Grik2,Ntrk2,Hsp90ab1,Nr4a2,Sigmar1,Hsph1,Mag,Aars"
"GO:0030148","GO:0030148","sphingolipid biosynthetic process",92,5,0.000151046620715247,0.00207586250726169,"Gal3st1,Ormdl3,Prkcd,Cers2,Elovl1"
"GO:0060560","GO:0060560","developmental growth involved in morphogenesis",280,8,0.000157473251512411,0.00215579660597611,"Dbnl,Hsp90aa1,Hsp90ab1,Syt4,Sema4a,Slit2,Smurf1,Mag"
"GO:0021954","GO:0021954","central nervous system neuron development",93,5,0.000158933318284725,0.00216738409336544,"Hsp90aa1,Ntrk2,Hsp90ab1,Nr4a2,Slit2"
"GO:0097190","GO:0097190","apoptotic signaling pathway",623,12,0.000165872962408577,0.00225332039702728,"Steap3,Pttg1ip,Spop,Slc9a3r1,Prkcd,Trap1,Cdkn1a,Nr4a2,Itgav,Sort1,Hsph1,Ret"
"GO:0051094","GO:0051094","positive regulation of developmental process",1483,20,0.000170520098007592,0.00230587931597796,"Sox13,Dbnl,Sh3pxd2b,Hsp90aa1,Ntrk2,Wdfy2,Adamts20,Tead3,Hspa1b,Hsp90ab1,Syt4,Lrp5,Sema4a,Smurf1,Ret,Mag,Fez1,Ncam1,Dag1,Plxnb3"
"GO:0044248","GO:0044248","cellular catabolic process",2096,25,0.000172890689654618,0.00230587931597796,"Psmd1,Tet1,Pttg1ip,Hsp90b1,Cnot6,Spop,Ormdl3,Gaa,Hsp90aa1,Hexb,Prkcd,Ndfip2,Cpq,Sdf2l1,Hspa1b,Hsp90ab1,Ecscr,Hsd17b4,Mfsd2a,Smurf1,Pan3,Snd1,Pde2a,Fez1,Rdx"
"GO:0043435","GO:0043435","response to corticotropin-releasing hormone",4,2,0.000175617648923576,0.00230587931597796,"Nr4a1,Nr4a2"
"GO:0071376","GO:0071376","cellular response to corticotropin-releasing hormone stimulus",4,2,0.000175617648923576,0.00230587931597796,"Nr4a1,Nr4a2"
"GO:0099183","GO:0099183","trans-synaptic signaling by BDNF, modulating synaptic transmission",4,2,0.000175617648923576,0.00230587931597796,"Ntrk2,Syt4"
"GO:0099191","GO:0099191","trans-synaptic signaling by BDNF",4,2,0.000175617648923576,0.00230587931597796,"Ntrk2,Syt4"
"GO:0099538","GO:0099538","synaptic signaling via neuropeptide",4,2,0.000175617648923576,0.00230587931597796,"Ntrk2,Syt4"
"GO:1903750","GO:1903750","regulation of intrinsic apoptotic signaling pathway in response to hydrogen peroxide",4,2,0.000175617648923576,0.00230587931597796,"Trap1,Hsph1"
"GO:1903751","GO:1903751","negative regulation of intrinsic apoptotic signaling pathway in response to hydrogen peroxide",4,2,0.000175617648923576,0.00230587931597796,"Trap1,Hsph1"
"GO:0030010","GO:0030010","establishment of cell polarity",151,6,0.000184529825543817,0.002406975794008,"Slc9a3r1,Hsp90aa1,Hsp90ab1,Dock8,Myo9b,Fez1"
"GO:0051649","GO:0051649","establishment of localization in cell",2105,25,0.000184680192575359,0.002406975794008,"Trak2,Steap3,Grik2,Pttg1ip,Snap47,Slc9a3r1,Itgb1bp1,Clmn,Hsp90aa1,Ntrk2,Prkcd,Rangap1,Nr4a1,Cdkn1a,Hsp90ab1,Syt4,Sh3tc2,Lrp5,Itgav,Sort1,Smurf1,Pan3,Fez1,Rdx,Rab8b"
"GO:0031589","GO:0031589","cell-substrate adhesion",366,9,0.000189468796755387,0.00246030805198539,"Atp1b2,Itga3,Itgb1bp1,Lamb1,Spry4,Itgav,Frem1,Ttyh1,Dag1"
"GO:0050767","GO:0050767","regulation of neurogenesis",451,10,0.000193133021888573,0.00249870268611882,"Trak2,Dbnl,Ntrk2,Syt4,Sema4a,Cers2,Slit2,Mag,Dag1,Plxnb3"
"GO:0035239","GO:0035239","tube morphogenesis",946,15,0.000216879640920768,0.00279568938588377,"Itgb1bp1,Fbln5,Ntrk2,Stab1,Arid2,Nr4a1,Ecscr,Lrp5,Itgav,Sema4a,Slit2,Tgfa,Ret,Egln1,Dag1"
"GO:0006886","GO:0006886","intracellular protein transport",845,14,0.000227156354764327,0.00290551771506228,"Trak2,Grik2,Pttg1ip,Itgb1bp1,Hsp90aa1,Prkcd,Rangap1,Cdkn1a,Hsp90ab1,Sh3tc2,Sort1,Smurf1,Pan3,Rab8b"
"GO:0009719","GO:0009719","response to endogenous stimulus",1516,20,0.000227660864256462,0.00290551771506228,"Pid1,Hsp90b1,Itga3,Phb,Slc9a3r1,Itgb1bp1,Ntrk2,Prkcd,Rangap1,Nr4a1,Slx4,Hsp90ab1,Spry4,Nr4a2,Sort1,Slit2,Smurf1,Pde2a,Rdx,Rab8b"
"GO:0008360","GO:0008360","regulation of cell shape",157,6,0.000227867612421362,0.00290551771506228,"Slc9a3r1,Hexb,Sema4a,Rdx,Plxnb3,Brwd3"
"GO:0036211","GO:0036211","protein modification process",3347,34,0.000235252339351653,0.00298888943377711,"Trak2,Pid1,Rassf5,Tet1,Pttg1ip,Hsp90b1,Unc119,Spop,Phb,Slc9a3r1,Itgb1bp1,Hsp90aa1,Ntrk2,Prkcd,Sh3bp5,Wdfy2,Ndfip2,Adprh,Cdkn1a,Hsp90ab1,Spry4,Lrp5,Rpn2,Cldn19,Slit2,Smurf1,Pan3,Hsph1,Tgfa,Ret,Ccnd2,Cadm4,Egln1,Dag1"
