Annot	Term	Annotated	Significant	Pvalue	Padj	GeneID
GO:0006163	GO:0006163	purine nucleotide metabolic process	465	11	0.00419832577830005	0.0502892047703164	Bdnf,Gpd1,Fam20c,Gmpr2,Tpi1,Pfkl,Hprt,Impdh1,Atp6v1b2,Npr3,Atp5d
GO:0002521	GO:0002521	leukocyte differentiation	535	12	0.00433151263145689	0.0513734599525129	Anxa2,Creb1,B2m,Gmpr2,Fam20c,Lep,Adam8,Tfrc,Fam213a,Ccr2,Azi2,Lgals1
GO:0090407	GO:0090407	organophosphate biosynthetic process	467	11	0.00433408790439168	0.0513734599525129	Idh2,Tpi1,Pi4k2a,Lpgat1,Hprt,Impdh1,Mboat2,Npr3,Fitm1,G6pdx,Atp5d
GO:0002698	GO:0002698	negative regulation of immune effector process	115	5	0.0043635507485563	0.0513734599525129	Htra1,Il13ra2,Hfe,Lgals3,Ccr2
GO:0055088	GO:0055088	lipid homeostasis	115	5	0.0043635507485563	0.0513734599525129	Angptl4,Dgat2,Gpihbp1,Npc2,Pkp2
GO:0006807	GO:0006807	nitrogen compound metabolic process	5980	73	0.00438640082356072	0.0513734599525129	Tspyl2,Plod3,Sox6,Htra1,Murc,Gmpr,Marc1,Gpd1,Insig1,Itih5,Creb1,Pon1,Idh2,Fam20c,Lep,Asf1b,Nln,Smpd1,Col4a2,Dscc1,Mpc2,Mir7-1,Birc2,Gmpr2,Zmynd11,Degs1,Pcyox1,Sfpq,Tpi1,Chp1,Tph2,Wdr55,Rbm28,Adam8,Tfrc,Pfkl,Mycbp2,Mmp12,Hprt,Itgb2,Auh,2010111I01Rik,Hfe,Psap,Impdh1,Olfm1,Cela1,Trp53inp2,Comt,Dhx32,Dnmt3l,Slc5a7,Gar1,Pgd,Irak2,Cdkn2d,Atp6v1b2,Npr3,Dbp,Gm2a,Pcf11,Eif1a,Hnrnpm,Lgals3,Ret,Prdx5,Vwc2,Fmr1,Dap,Chek2,G6pdx,Bdnf,Atp5d
GO:0002483	GO:0002483	antigen processing and presentation of endogenous peptide antigen	11	2	0.00443577830346012	0.0513734599525129	B2m,Hfe
GO:0009125	GO:0009125	nucleoside monophosphate catabolic process	11	2	0.00443577830346012	0.0513734599525129	Gmpr2,Hprt
GO:0019321	GO:0019321	pentose metabolic process	11	2	0.00443577830346012	0.0513734599525129	Pgd,G6pdx
GO:0038063	GO:0038063	collagen-activated tyrosine kinase receptor signaling pathway	11	2	0.00443577830346012	0.0513734599525129	Col4a2,Col4a1
GO:1903867	GO:1903867	extraembryonic membrane development	11	2	0.00443577830346012	0.0513734599525129	Htra1,Dnmt3l
GO:0042311	GO:0042311	vasodilation	36	3	0.00445364428767606	0.0513734599525129	Adora1,Plod3,G6pdx
GO:0019220	GO:0019220	regulation of phosphate metabolic process	1624	26	0.00448498367283673	0.0513734599525129	Sytl2,Tspyl2,Anxa2,Adora1,Unc119,Gpd1,Lep,Rarres2,Smpd1,Zmynd11,Prkcdbp,Chp1,Adam8,Itgb2,Hfe,Psap,Prkar2b,Bcar3,Cdkn2d,Npr3,Ret,Fmr1,Srpx2,Chek2,Mmd,Bdnf
GO:0006637	GO:0006637	acyl-CoA metabolic process	72	4	0.00448740090798812	0.0513734599525129	Acsm3,Mpc2,Hsd17b4,Dgat2
GO:0035383	GO:0035383	thioester metabolic process	72	4	0.00448740090798812	0.0513734599525129	Acsm3,Mpc2,Hsd17b4,Dgat2
GO:0071674	GO:0071674	mononuclear cell migration	72	4	0.00448740090798812	0.0513734599525129	Rarres2,Serpine1,Lgals3,Ccr2
GO:0009605	GO:0009605	response to external stimulus	2051	31	0.00453823947262569	0.0517218151544933	Anxa2,Htra1,Adora1,Angptl4,Creb1,Lep,Rarres2,B2m,Mgll,Mir7-1,Birc2,F7,C6,Adamts4,Serpine1,Adam8,Tfrc,Mycbp2,Itgb2,Itgax,Comt,Irak2,Cdkn2d,Ccr2,Lgals3,Fmr1,S100a8,Sema5a,Dap,Bdnf,Tmem135
GO:0050789	GO:0050789	regulation of biological process	11067	122	0.00454448311457929	0.0517218151544933	Tspyl2,Prdx6,Oxtr,Anxa2,Sorbs2,Sox6,Htra1,Murc,Adora1,Unc119,Gpd1,Angptl4,Insig1,Rspo3,Itih5,Sncg,Creb1,Brinp1,Pon1,Idh2,Asf1b,Lep,Fam20c,Stmn4,Rarres2,Nln,Smpd1,B2m,Mgll,Col4a2,Dscc1,Mpc2,Mir7-1,Cacng1,Birc2,Il13ra2,F7,Adap2,Zmynd11,C6,Degs1,Dgat2,Phlda3,Ctsb,Sfpq,Cstb,Mpp7,Prkcdbp,Chp1,Serpine1,Kcnj14,Pde7a,Appl1,Adam8,Rtn2,Tfrc,Itgad,Fgf13,Pfkl,Mycbp2,Mmp12,Anxa6,Glrx5,Sez6l,Hprt,Fgf12,Itgb2,Auh,S100a11,Bcap31,Hfe,Psap,Olfm1,Itgax,Ctsz,Trp53inp2,Cela1,Prkar2b,Serpina3n,Comt,Pdia6,Gpihbp1,Bcar3,Dnmt3l,Gpr50,Mest,Fam213a,Irak2,Pkp2,Cdkn2d,Npr3,Dock8,Dbp,Ctsl,Lrch1,Ccr2,Hnrnpm,Lgals3,Azi2,Ret,Lgals1,Hsd17b12,Prdx5,Vwc2,Fmr1,Col4a1,Srpx2,Dok3,S100a8,Fitm1,Sema5a,Dap,G0s2,Chek2,G6pdx,Pltp,Slc5a3,Ltbp3,Mmd,Bdnf,Tmem135,Sytl2
GO:0034103	GO:0034103	regulation of tissue remodeling	73	4	0.00471371692341085	0.053491039122098	Lep,Adam8,Tfrc,Ltbp3
GO:0030100	GO:0030100	regulation of endocytosis	222	7	0.00473841271137014	0.0536145181715088	Anxa2,Unc119,B2m,Serpine1,Hfe,Lgals3,Fmr1
GO:0050770	GO:0050770	regulation of axonogenesis	168	6	0.00483228052165296	0.0545176764666719	Mgll,Fgf13,Olfm1,Ret,Sema5a,Bdnf
GO:0007613	GO:0007613	memory	118	5	0.00486535630777714	0.0547317328419799	Oxtr,Creb1,Brinp1,Fgf13,Comt
GO:0097755	GO:0097755	positive regulation of blood vessel diameter	74	4	0.00494758210668415	0.0554958559423155	Adora1,Plod3,Lep,G6pdx
GO:0016485	GO:0016485	protein processing	224	7	0.00497281232070514	0.055618111287195	F7,C6,Birc2,Serpine1,Ctsz,Ctsl,Fmr1
GO:0001101	GO:0001101	response to acid chemical	345	9	0.00501302877720881	0.0559067950699638	Anxa2,Brinp1,Pon1,Dgat2,Mest,Cdkn2d,Ret,Col4a1,Bdnf
GO:0051960	GO:0051960	regulation of nervous system development	914	17	0.00510602459421753	0.0567242056245392	Bdnf,Oxtr,Creb1,Brinp1,Idh2,B2m,Mgll,Fgf13,Olfm1,Ccr2,Ret,Lgals1,Vwc2,Fmr1,Sema5a,Srpx2,Mmd
GO:0072330	GO:0072330	monocarboxylic acid biosynthetic process	170	6	0.005115555776498	0.0567242056245392	Fam213b,Fads3,Insig1,Degs1,Mgll,Acsm3
GO:0040011	GO:0040011	locomotion	1558	25	0.00516014750452035	0.057055648048557	Sorbs2,Adora1,Creb1,Idh2,Lep,Rarres2,F7,Serpine1,Adam8,Mycbp2,Fgf13,Mmp12,Itgb2,Olfm1,Tekt5,Pkp2,Dock8,Ccr2,Lgals3,Ret,Srpx2,S100a8,Sema5a,Pltp,Bdnf
GO:0009112	GO:0009112	nucleobase metabolic process	38	3	0.00519130577130934	0.0572370957342374	Gmpr,Gmpr2,Hprt
GO:0097530	GO:0097530	granulocyte migration	120	5	0.00522182934360929	0.0573544408021121	Rarres2,Adam8,Itgb2,Lgals3,S100a8
GO:0010755	GO:0010755	regulation of plasminogen activation	12	2	0.00529061834763106	0.0573544408021121	Serpine1,Ctsz
GO:0033240	GO:0033240	positive regulation of cellular amine metabolic process	12	2	0.00529061834763106	0.0573544408021121	Hprt,Comt
GO:0042454	GO:0042454	ribonucleoside catabolic process	12	2	0.00529061834763106	0.0573544408021121	Gmpr2,Hprt
GO:0060430	GO:0060430	lung saccule development	12	2	0.00529061834763106	0.0573544408021121	Creb1,Ltbp3
GO:1903975	GO:1903975	regulation of glial cell migration	12	2	0.00529061834763106	0.0573544408021121	Idh2,Ccr2
GO:0046486	GO:0046486	glycerolipid metabolic process	287	8	0.00543152534869845	0.0586290370723771	Prdx6,Ttc7b,Gpd1,Insig1,Pon1,Mgll,Dgat2,Pi4k2a
GO:0050805	GO:0050805	negative regulation of synaptic transmission	76	4	0.00543840591240808	0.0586290370723771	Adora1,Mgll,Fmr1,Bdnf
GO:0032940	GO:0032940	secretion by cell	921	17	0.00549930611192648	0.0591213490869437	Oxtr,Sytl2,Adora1,Creb1,Sncg,Lep,Idh2,Mpc2,Il13ra2,Chp1,Pi4k2a,Pfkl,Hfe,Ccr2,Lgals3,Fmr1,Bdnf
GO:0001501	GO:0001501	skeletal system development	483	11	0.0055506320934565	0.0595082960074715	Sox6,Anxa2,Insig1,Fam20c,Lep,Slc38a10,Serpinh1,Npr3,Lgals3,Pappa2,Ltbp3
GO:0030199	GO:0030199	collagen fibril organization	39	3	0.00558601509975852	0.0597226573062337	Plod3,Anxa2,Serpinh1
GO:1901135	GO:1901135	carbohydrate derivative metabolic process	1001	18	0.00563690516644698	0.0601011784367603	Bdnf,Plod3,Gpd1,Itih5,Fam20c,Gmpr2,Chp1,Tpi1,Pfkl,Hprt,Impdh1,Cela1,Pgd,Atp6v1b2,Npr3,Gm2a,G6pdx,Atp5d
GO:0043269	GO:0043269	regulation of ion transport	626	13	0.00574250715930455	0.0610593706445505	Adora1,Sncg,B2m,Cacng1,Lep,Chp1,Serpine1,Kcnj14,Fgf12,Hfe,Lgals3,Fmr1,G6pdx
GO:0051346	GO:0051346	negative regulation of hydrolase activity	353	9	0.005801101352366	0.0612476512539372	Angptl4,Itih5,Birc2,Cstb,Chp1,Serpine1,Serpina3n,Cdkn2d,Sytl2
GO:0050790	GO:0050790	regulation of catalytic activity	1657	26	0.00580551640141829	0.0612476512539372	Sytl2,Tspyl2,Adora1,Unc119,Angptl4,Itih5,Lep,Smpd1,Dscc1,Birc2,Ctsb,Cstb,Chp1,Serpine1,Adam8,Bcap31,Prkar2b,Serpina3n,Gpihbp1,Cdkn2d,Npr3,Ret,Prdx5,S100a8,Dap,Mmd
GO:0006897	GO:0006897	endocytosis	627	13	0.00581731453168061	0.0612476512539372	Anxa2,Unc119,Lep,B2m,Serpine1,Tfrc,Itgb2,Hfe,Pdia6,Atp9a,Lgals3,Ccr2,Fmr1
GO:0030163	GO:0030163	protein catabolic process	775	15	0.00587632464365536	0.0612476512539372	Ctsd,Anxa2,Birc2,Ctsb,Pcyox1,Adam8,Mycbp2,Hfe,Bcap31,Cela1,Trp53inp2,Ctsz,Ctsl,Fmr1,Chek2
GO:0016054	GO:0016054	organic acid catabolic process	175	6	0.00587689342162495	0.0612476512539372	Hadhb,Pon1,Lep,Hsd17b4,Pcyox1,Auh
GO:0046395	GO:0046395	carboxylic acid catabolic process	175	6	0.00587689342162495	0.0612476512539372	Hadhb,Pon1,Lep,Hsd17b4,Pcyox1,Auh
GO:0051099	GO:0051099	positive regulation of binding	175	6	0.00587689342162495	0.0612476512539372	Anxa2,B2m,Pon1,Hfe,Fmr1,Bdnf
GO:0044057	GO:0044057	regulation of system process	487	11	0.00589334452284304	0.0612476512539372	Oxtr,Adora1,Lep,Mgll,Fgf13,Anxa6,Fgf12,Comt,Pkp2,Fmr1,G6pdx
GO:0048522	GO:0048522	positive regulation of cellular process	4870	61	0.00590224724786718	0.0612476512539372	Oxtr,Anxa2,Sox6,Htra1,Murc,Adora1,Unc119,Gpd1,Insig1,Rspo3,Creb1,Brinp1,Fam20c,Lep,Rarres2,Smpd1,B2m,Dscc1,Mpc2,Birc2,F7,Degs1,C6,Dgat2,Phlda3,Sfpq,Mpp7,Prkcdbp,Chp1,Serpine1,Adam8,Tfrc,Mmp12,Hprt,Itgb2,Bcap31,Hfe,Psap,Itgax,Cela1,Trp53inp2,Comt,Gpihbp1,Bcar3,Dnmt3l,Dbp,Ccr2,Lgals3,Ret,Lgals1,Vwc2,Fmr1,Srpx2,S100a8,Sema5a,Dap,G0s2,Chek2,Ltbp3,Mmd,Bdnf
GO:0033344	GO:0033344	cholesterol efflux	40	3	0.00599825764934225	0.0619128668539821	Pon1,Npc2,Pltp
GO:0048873	GO:0048873	homeostasis of number of cells within a tissue	40	3	0.00599825764934225	0.0619128668539821	Ccr2,Prdx5,Lipa
GO:0031347	GO:0031347	regulation of defense response	489	11	0.00607084528791603	0.0624958900859473	Htra1,Adora1,Lep,Mgll,C6,Birc2,Serpine1,Adam8,Irak2,Ccr2,S100a8
GO:0007614	GO:0007614	short-term memory	13	2	0.00621461814780132	0.0629737154872505	Brinp1,Comt
GO:0019359	GO:0019359	nicotinamide nucleotide biosynthetic process	13	2	0.00621461814780132	0.0629737154872505	Idh2,G6pdx
GO:0019883	GO:0019883	antigen processing and presentation of endogenous antigen	13	2	0.00621461814780132	0.0629737154872505	B2m,Hfe
GO:0038065	GO:0038065	collagen-activated signaling pathway	13	2	0.00621461814780132	0.0629737154872505	Col4a2,Col4a1
GO:0070255	GO:0070255	regulation of mucus secretion	13	2	0.00621461814780132	0.0629737154872505	Adora1,Sytl2
GO:0070486	GO:0070486	leukocyte aggregation	13	2	0.00621461814780132	0.0629737154872505	Adam8,S100a8
GO:0050918	GO:0050918	positive chemotaxis	41	3	0.00642823104134535	0.064006428482073	F7,Lgals3,Sema5a
GO:0009062	GO:0009062	fatty acid catabolic process	80	4	0.00651546734290026	0.064006428482073	Hadhb,Lep,Hsd17b4,Auh
GO:0032270	GO:0032270	positive regulation of cellular protein metabolic process	1338	22	0.006522541074797	0.064006428482073	Anxa2,Adora1,Unc119,Lep,Rarres2,Smpd1,Birc2,C6,Prkcdbp,Chp1,Adam8,Hfe,Psap,Bcap31,Bcar3,Ret,Fmr1,S100a8,Dap,Chek2,Mmd,Bdnf
GO:0071241	GO:0071241	cellular response to inorganic substance	179	6	0.00654303172526451	0.064006428482073	Creb1,Mir7-1,B2m,Tfrc,Hfe,Fmr1
GO:0071560	GO:0071560	cellular response to transforming growth factor beta stimulus	180	6	0.00671779461553092	0.064006428482073	Sox6,Htra1,Creb1,Col4a2,Serpine1,Ltbp3
GO:0009894	GO:0009894	regulation of catabolic process	639	13	0.00677733207322699	0.064006428482073	Anxa2,Adora1,Gpd1,Lep,Rarres2,Adam8,Mycbp2,Hfe,Bcap31,Trp53inp2,Fmr1,Dap,Chek2
GO:0010827	GO:0010827	regulation of glucose transport	81	4	0.00680522638841661	0.064006428482073	Lep,Rarres2,Appl1,Rtn2
GO:0055072	GO:0055072	iron ion homeostasis	81	4	0.00680522638841661	0.064006428482073	B2m,Iscu,Tfrc,Hfe
GO:0050921	GO:0050921	positive regulation of chemotaxis	128	5	0.00683351965876587	0.064006428482073	Rarres2,F7,Serpine1,Ccr2,Sema5a
GO:0048870	GO:0048870	cell motility	1344	22	0.00685967155930524	0.064006428482073	Sorbs2,Adora1,Lep,Idh2,Rarres2,F7,Serpine1,Adam8,Fgf13,Mmp12,Itgb2,Olfm1,Tekt5,Pkp2,Dock8,Ccr2,Lgals3,Ret,S100a8,Sema5a,Srpx2,Pltp
GO:0051674	GO:0051674	localization of cell	1344	22	0.00685967155930524	0.064006428482073	Sorbs2,Adora1,Lep,Idh2,Rarres2,F7,Serpine1,Adam8,Fgf13,Mmp12,Itgb2,Olfm1,Tekt5,Pkp2,Dock8,Ccr2,Lgals3,Ret,S100a8,Sema5a,Srpx2,Pltp
GO:0045124	GO:0045124	regulation of bone resorption	42	3	0.00687612275783014	0.064006428482073	Adam8,Tfrc,Ltbp3
GO:0070232	GO:0070232	regulation of T cell apoptotic process	42	3	0.00687612275783014	0.064006428482073	Adam8,Dock8,Lgals3
GO:0071559	GO:0071559	response to transforming growth factor beta	182	6	0.00707744712496009	0.064006428482073	Sox6,Htra1,Creb1,Col4a2,Serpine1,Ltbp3
GO:0046323	GO:0046323	glucose import	82	4	0.00710338785404965	0.064006428482073	Lep,Rarres2,Appl1,Rtn2
GO:0019216	GO:0019216	regulation of lipid metabolic process	301	8	0.00716506656929488	0.064006428482073	Adora1,Creb1,Angptl4,Insig1,Lep,Rarres2,Dgat2,Psap
GO:0009164	GO:0009164	nucleoside catabolic process	14	2	0.00720643679768758	0.064006428482073	Gmpr2,Hprt
GO:0010875	GO:0010875	positive regulation of cholesterol efflux	14	2	0.00720643679768758	0.064006428482073	Pon1,Pltp
GO:0015682	GO:0015682	ferric iron transport	14	2	0.00720643679768758	0.064006428482073	B2m,Tfrc
GO:0036035	GO:0036035	osteoclast development	14	2	0.00720643679768758	0.064006428482073	Fam20c,Anxa2
GO:0048261	GO:0048261	negative regulation of receptor-mediated endocytosis	14	2	0.00720643679768758	0.064006428482073	Unc119,Fmr1
GO:0072512	GO:0072512	trivalent inorganic cation transport	14	2	0.00720643679768758	0.064006428482073	B2m,Tfrc
GO:0072677	GO:0072677	eosinophil migration	14	2	0.00720643679768758	0.064006428482073	Adam8,Lgals3
GO:2000726	GO:2000726	negative regulation of cardiac muscle cell differentiation	14	2	0.00720643679768758	0.064006428482073	Sox6,G6pdx
GO:0002703	GO:0002703	regulation of leukocyte mediated immunity	183	6	0.00726240869297893	0.064006428482073	B2m,Lep,Il13ra2,Tfrc,Hfe,Ccr2
GO:0006006	GO:0006006	glucose metabolic process	183	6	0.00726240869297893	0.064006428482073	Gpd1,Nln,Lep,Tpi1,Dgat2,G6pdx
GO:0005996	GO:0005996	monosaccharide metabolic process	241	7	0.00733316936672892	0.064006428482073	Gpd1,Lep,Nln,Dgat2,Tpi1,Pgd,G6pdx
GO:0010959	GO:0010959	regulation of metal ion transport	367	9	0.00740695181632144	0.064006428482073	Adora1,B2m,Chp1,Serpine1,Fgf12,Hfe,Lgals3,Fmr1,G6pdx
GO:0009991	GO:0009991	response to extracellular stimulus	303	8	0.00744331352532165	0.064006428482073	Angptl4,Lep,F7,Tfrc,Comt,Cdkn2d,Dap,Tmem135
GO:0009058	GO:0009058	biosynthetic process	5313	65	0.00745888185541936	0.064006428482073	Tspyl2,Fam213b,Plod3,Sox6,Acsm3,Murc,Htra1,Fads3,Gpd1,Insig1,Creb1,Idh2,Asf1b,Lep,Nln,Smpd1,Mgll,Dscc1,Mpc2,Mir7-1,Col4a2,Birc2,Iscu,Zmynd11,Degs1,Dgat2,Sfpq,Tpi1,Chp1,Tph2,Pi4k2a,Adam8,Lpgat1,Serpinh1,Mycbp2,Mmp12,Hprt,Itgb2,Impdh1,Hfe,Cela1,Trp53inp2,Mboat2,Dnmt3l,Slc5a7,Pgd,Irak2,Cdkn2d,Npr3,Dbp,Pcf11,Ccr2,Eif1a,Ret,Hsd17b12,Prdx5,Vwc2,Fmr1,Fitm1,Dap,Chek2,G6pdx,Pltp,Bdnf,Atp5d
GO:0051247	GO:0051247	positive regulation of protein metabolic process	1438	23	0.00750871082952673	0.064006428482073	Anxa2,Adora1,Unc119,Lep,Rarres2,Smpd1,Birc2,C6,Prkcdbp,Chp1,Adam8,Hfe,Psap,Bcap31,Bcar3,Ccr2,Ret,Fmr1,S100a8,Dap,Chek2,Mmd,Bdnf
GO:0048608	GO:0048608	reproductive structure development	436	10	0.00766357396296156	0.064006428482073	Htra1,Rspo3,Lep,Hsd17b4,Birc2,Ctsb,Serpine1,Psap,Dnmt3l,Ctsl
GO:0009888	GO:0009888	tissue development	1780	27	0.00767232216580367	0.064006428482073	Plod3,Sorbs2,Sox6,Murc,Rspo3,Creb1,Fam20c,Lep,Nln,Mir7-1,Hsd17b4,Dgat2,Ctsb,Adam8,Serpinh1,Mmp12,Psap,Ctsz,Pkp2,Ctsl,Ret,Col4a1,Sema5a,Col19a1,G6pdx,Ltbp3,Bdnf
GO:0048646	GO:0048646	anatomical structure formation involved in morphogenesis	1033	18	0.00770060983768536	0.064006428482073	Anxa2,Murc,Rspo3,Angptl4,Fam20c,Lep,Col4a2,C6,Serpine1,Adam8,Itgb2,Cela1,Ccr2,Lgals3,Ret,Col4a1,Srpx2,Sema5a
GO:0002690	GO:0002690	positive regulation of leukocyte chemotaxis	84	4	0.00772531520047714	0.064006428482073	Rarres2,F7,Serpine1,Ccr2
GO:0032091	GO:0032091	negative regulation of protein binding	84	4	0.00772531520047714	0.064006428482073	Crtac1,B2m,Hfe,Ctsz
GO:0015672	GO:0015672	monovalent inorganic cation transport	437	10	0.00778147746014353	0.064006428482073	Slc5a3,Adora1,Chp1,Kcnj14,Slc38a10,Fgf13,Fgf12,Slc5a7,Atp6v1b2,Atp5d
GO:0010646	GO:0010646	regulation of cell communication	2850	39	0.00782190684739457	0.064006428482073	Oxtr,Anxa2,Murc,Htra1,Adora1,Rspo3,Creb1,Sncg,Fam20c,Lep,Smpd1,Mgll,Mpc2,Birc2,F7,Zmynd11,Phlda3,Sfpq,Prkcdbp,Chp1,Serpine1,Adam8,Pfkl,Sez6l,Fgf12,Hfe,Psap,Bcap31,Irak2,Cdkn2d,Lgals3,Ret,Lgals1,Vwc2,Fmr1,S100a8,Sema5a,G0s2,Bdnf
GO:0044282	GO:0044282	small molecule catabolic process	244	7	0.00782343666744295	0.064006428482073	Hadhb,Pon1,Lep,Hsd17b4,Pcyox1,Tpi1,Auh
GO:0072593	GO:0072593	reactive oxygen species metabolic process	244	7	0.00782343666744295	0.064006428482073	Prdx6,Sod3,Lep,Birc2,Itgb2,Prdx5,G6pdx
GO:0043086	GO:0043086	negative regulation of catalytic activity	651	13	0.00785940770130964	0.064006428482073	Angptl4,Itih5,Smpd1,Birc2,Cstb,Chp1,Serpine1,Prkar2b,Serpina3n,Cdkn2d,Npr3,Prdx5,Sytl2
GO:0007623	GO:0007623	circadian rhythm	187	6	0.00803732604442653	0.064006428482073	Adora1,Creb1,Sfpq,Prkcdbp,Dbp,Bdnf
GO:0019751	GO:0019751	polyol metabolic process	85	4	0.00804927558870688	0.064006428482073	Lep,Tpi1,Dgat2,Slc5a3
GO:1901576	GO:1901576	organic substance biosynthetic process	5234	64	0.00810096406627305	0.064006428482073	Tspyl2,Fam213b,Plod3,Sox6,Acsm3,Murc,Htra1,Fads3,Gpd1,Insig1,Creb1,Idh2,Asf1b,Lep,Nln,Smpd1,Mgll,Dscc1,Mpc2,Mir7-1,Col4a2,Birc2,Zmynd11,Degs1,Dgat2,Sfpq,Tpi1,Chp1,Tph2,Pi4k2a,Adam8,Lpgat1,Serpinh1,Mycbp2,Mmp12,Hprt,Itgb2,Impdh1,Hfe,Cela1,Trp53inp2,Mboat2,Dnmt3l,Slc5a7,Pgd,Irak2,Cdkn2d,Npr3,Dbp,Pcf11,Ccr2,Eif1a,Ret,Hsd17b12,Prdx5,Vwc2,Fmr1,Fitm1,Dap,Chek2,G6pdx,Pltp,Bdnf,Atp5d
GO:0061458	GO:0061458	reproductive system development	440	10	0.00814361057919211	0.064006428482073	Htra1,Rspo3,Lep,Hsd17b4,Birc2,Ctsb,Serpine1,Psap,Dnmt3l,Ctsl
GO:0031324	GO:0031324	negative regulation of cellular metabolic process	2316	33	0.00819667266657997	0.064006428482073	Tspyl2,Anxa2,Sox6,Insig1,Itih5,Creb1,Lep,Smpd1,Mir7-1,Birc2,Zmynd11,Dgat2,Sfpq,Cstb,Prkcdbp,Chp1,Serpine1,Hfe,Olfm1,Ctsz,Prkar2b,Serpina3n,Cela1,Comt,Dnmt3l,Cdkn2d,Npr3,Prdx5,Fmr1,Dap,Chek2,G6pdx,Sytl2
GO:0051248	GO:0051248	negative regulation of protein metabolic process	1040	18	0.00822505040763685	0.064006428482073	Anxa2,Itih5,Smpd1,Mir7-1,Birc2,Zmynd11,Cstb,Chp1,Serpine1,Mycbp2,Hfe,Olfm1,Prkar2b,Serpina3n,Ctsz,Cdkn2d,Fmr1,G6pdx
GO:0001771	GO:0001771	immunological synapse formation	15	2	0.00826475208388645	0.064006428482073	Dock8,Lgals3
GO:0010984	GO:0010984	regulation of lipoprotein particle clearance	15	2	0.00826475208388645	0.064006428482073	Anxa2,Gpihbp1
GO:0032366	GO:0032366	intracellular sterol transport	15	2	0.00826475208388645	0.064006428482073	Anxa2,Npc2
GO:0032367	GO:0032367	intracellular cholesterol transport	15	2	0.00826475208388645	0.064006428482073	Anxa2,Npc2
GO:0045056	GO:0045056	transcytosis	15	2	0.00826475208388645	0.064006428482073	Chp1,Gpihbp1
GO:0050746	GO:0050746	regulation of lipoprotein metabolic process	15	2	0.00826475208388645	0.064006428482073	Lep,Dgat2
GO:0051004	GO:0051004	regulation of lipoprotein lipase activity	15	2	0.00826475208388645	0.064006428482073	Angptl4,Gpihbp1
GO:0070254	GO:0070254	mucus secretion	15	2	0.00826475208388645	0.064006428482073	Adora1,Sytl2
GO:0006111	GO:0006111	regulation of gluconeogenesis	45	3	0.00832903505731237	0.064006428482073	Nln,Lep,Dgat2
GO:0006879	GO:0006879	cellular iron ion homeostasis	45	3	0.00832903505731237	0.064006428482073	Iscu,Hfe,Tfrc
GO:0045806	GO:0045806	negative regulation of endocytosis	45	3	0.00832903505731237	0.064006428482073	Unc119,Lgals3,Fmr1
GO:0051930	GO:0051930	regulation of sensory perception of pain	45	3	0.00832903505731237	0.064006428482073	Adora1,Mgll,Comt
GO:0051931	GO:0051931	regulation of sensory perception	45	3	0.00832903505731237	0.064006428482073	Adora1,Mgll,Comt
GO:1904036	GO:1904036	negative regulation of epithelial cell apoptotic process	45	3	0.00832903505731237	0.064006428482073	Angptl4,Serpine1,Sema5a
GO:2000351	GO:2000351	regulation of endothelial cell apoptotic process	45	3	0.00832903505731237	0.064006428482073	Angptl4,Serpine1,Sema5a
GO:0044262	GO:0044262	cellular carbohydrate metabolic process	247	7	0.00833751457838162	0.064006428482073	Lep,Nln,Idh2,Dgat2,Tpi1,Pgd,Slc5a3
GO:0044093	GO:0044093	positive regulation of molecular function	1285	21	0.00834030696790708	0.064006428482073	Bdnf,Anxa2,Adora1,Unc119,Pon1,Lep,B2m,Dscc1,Chp1,Adam8,Itgb2,Hfe,Bcap31,Gpihbp1,Irak2,Npr3,Ret,Fmr1,S100a8,Dap,Mmd
GO:0009892	GO:0009892	negative regulation of metabolic process	2589	36	0.00837054366225955	0.064006428482073	Tspyl2,Anxa2,Sox6,Adora1,Insig1,Itih5,Creb1,Lep,Smpd1,Mir7-1,Birc2,Zmynd11,Dgat2,Sfpq,Cstb,Prkcdbp,Chp1,Serpine1,Mycbp2,Auh,Hfe,Olfm1,Ctsz,Prkar2b,Serpina3n,Cela1,Comt,Dnmt3l,Cdkn2d,Npr3,Prdx5,Fmr1,Dap,Chek2,G6pdx,Sytl2
GO:0032526	GO:0032526	response to retinoic acid	86	4	0.00838202737564637	0.064006428482073	Brinp1,Mest,Ret,Cdkn2d
GO:0051897	GO:0051897	positive regulation of protein kinase B signaling	86	4	0.00838202737564637	0.064006428482073	Lep,Adam8,F7,Sema5a
GO:0009719	GO:0009719	response to endogenous stimulus	1371	22	0.00855924602677461	0.064006428482073	Oxtr,Sox6,Htra1,Gpd1,Creb1,Fam20c,Lep,Rarres2,Smpd1,Col4a2,Paqr9,Serpine1,Appl1,Hprt,Itgb2,Hfe,Serpina3n,Cib2,Vwc2,Col4a1,Ltbp3,Bdnf
GO:0000041	GO:0000041	transition metal ion transport	87	4	0.00872366366535477	0.064006428482073	B2m,Tfrc,Hfe,Hephl1
GO:0050801	GO:0050801	ion homeostasis	735	14	0.00876593556818063	0.064006428482073	Oxtr,Adora1,B2m,Iscu,Dgat2,Chp1,Tfrc,Anxa6,Fgf12,Hfe,Bcap31,Comt,Cib2,Cnnm2
