"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043032","BP","GO:0043032","positive regulation of macrophage activation","2/191","30/29008",0.0166223626568433,0.0996619047990736,0.0774061968116159,"Cd1d1/Stap1",2
"GO:0090025","BP","GO:0090025","regulation of monocyte chemotaxis","2/191","30/29008",0.0166223626568433,0.0996619047990736,0.0774061968116159,"Slamf8/Serpine1",2
"GO:0090208","BP","GO:0090208","positive regulation of triglyceride metabolic process","2/191","30/29008",0.0166223626568433,0.0996619047990736,0.0774061968116159,"Dgat2/Cd36",2
"GO:0007163","BP","GO:0007163","establishment or maintenance of cell polarity","5/191","226/29008",0.0171933870285165,0.102639310442962,0.0797187117863546,"Dock8/Lmna/Gsk3b/Pard6b/Rhod",5
"GO:0010810","BP","GO:0010810","regulation of cell-substrate adhesion","5/191","226/29008",0.0171933870285165,0.102639310442962,0.0797187117863546,"Serpine1/Epha1/Gsk3b/Cd36/Rhod",5
"GO:0006820","BP","GO:0006820","anion transport","8/191","495/29008",0.0172335656161929,0.102656963216977,0.0797324224825569,"Gabrg1/Abcg3/Lep/Stc2/Slc7a13/Cd36/Cck/Slc11a1",8
"GO:0070374","BP","GO:0070374","positive regulation of ERK1 and ERK2 cascade","5/191","227/29008",0.017489703533693,0.10382218028263,0.0806374324930927,"Ccl12/Ffar4/Adra1a/Cd36/C5ar2",5
"GO:0002026","BP","GO:0002026","regulation of the force of heart contraction","2/191","31/29008",0.0176926848197375,0.10382218028263,0.0806374324930927,"Myl4/Adra1a",2
"GO:0002360","BP","GO:0002360","T cell lineage commitment","2/191","31/29008",0.0176926848197375,0.10382218028263,0.0806374324930927,"Spn/Il7",2
"GO:0003085","BP","GO:0003085","negative regulation of systemic arterial blood pressure","2/191","31/29008",0.0176926848197375,0.10382218028263,0.0806374324930927,"Adra1a/Cd36",2
"GO:0061037","BP","GO:0061037","negative regulation of cartilage development","2/191","31/29008",0.0176926848197375,0.10382218028263,0.0806374324930927,"Rarg/Lep",2
"GO:0099633","BP","GO:0099633","protein localization to postsynaptic specialization membrane","2/191","31/29008",0.0176926848197375,0.10382218028263,0.0806374324930927,"Lgi1/Gsk3b",2
"GO:0099645","BP","GO:0099645","neurotransmitter receptor localization to postsynaptic specialization membrane","2/191","31/29008",0.0176926848197375,0.10382218028263,0.0806374324930927,"Lgi1/Gsk3b",2
"GO:1900180","BP","GO:1900180","regulation of protein localization to nucleus","4/191","151/29008",0.0179242473706029,0.104957694794316,0.0815193728889862,"Lep/Lmna/Gsk3b/Cd36",4
"GO:0017038","BP","GO:0017038","protein import","5/191","229/29008",0.0180924481763197,0.105504925117406,0.0819444000663795,"Arntl/Lep/Drd1/Lmna/Cd36",5
"GO:0043414","BP","GO:0043414","macromolecule methylation","6/191","314/29008",0.0181168412563733,0.105504925117406,0.0819444000663795,"Baz2a/Wdr5b/Lmna/Wdr4/Gsk3b/Mettl18",6
"GO:0006809","BP","GO:0006809","nitric oxide biosynthetic process","3/191","84/29008",0.0181324635625998,0.105504925117406,0.0819444000663795,"Gimap3/Cd36/Itgb2",3
"GO:0002824","BP","GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","4/191","152/29008",0.018316636265078,0.106128745418246,0.0824289137537234,"Gimap3/Cd1d1/Fcer1a/Slc11a1",4
"GO:0051092","BP","GO:0051092","positive regulation of NF-kappaB transcription factor activity","4/191","152/29008",0.018316636265078,0.106128745418246,0.0824289137537234,"Trim30c/Il18rap/Cd36/Itgb2",4
"GO:0090276","BP","GO:0090276","regulation of peptide hormone secretion","5/191","230/29008",0.0183989047908903,0.106381927491143,0.0826255572094488,"Nnat/Ffar4/Arntl/Lep/Pparg",5
"GO:0071875","BP","GO:0071875","adrenergic receptor signaling pathway","2/191","32/29008",0.0187914706006297,0.108198070806966,0.0840361337705339,"Adra1a/Drd1",2
"GO:1902042","BP","GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","2/191","32/29008",0.0187914706006297,0.108198070806966,0.0840361337705339,"Serpine1/Gsk3b",2
"GO:0034504","BP","GO:0034504","protein localization to nucleus","6/191","317/29008",0.0188865748001963,0.108519111039461,0.0842854818385951,"Arntl/Lep/Drd1/Lmna/Gsk3b/Cd36",6
"GO:0019229","BP","GO:0019229","regulation of vasoconstriction","3/191","86/29008",0.0192911523254244,0.110155275597351,0.0855562710738557,"Adra1a/Lep/Drd1",3
"GO:0031638","BP","GO:0031638","zymogen activation","3/191","86/29008",0.0192911523254244,0.110155275597351,0.0855562710738557,"Serpine1/Klk1/Hp",3
"GO:2000300","BP","GO:2000300","regulation of synaptic vesicle exocytosis","3/191","86/29008",0.0192911523254244,0.110155275597351,0.0855562710738557,"Adra1a/Drd1/Gsk3b",3
"GO:0007569","BP","GO:0007569","cell aging","4/191","155/29008",0.0195257153644803,0.111264303667845,0.0864176397710254,"Serpine1/Arntl/Pdcd4/Lmna",4
"GO:0015908","BP","GO:0015908","fatty acid transport","3/191","87/29008",0.0198855291281366,0.111774339273452,0.0868137782609347,"Pparg/Fabp4/Cd36",3
"GO:0046888","BP","GO:0046888","negative regulation of hormone secretion","3/191","87/29008",0.0198855291281366,0.111774339273452,0.0868137782609347,"Ffar4/Lep/Pparg",3
"GO:0061515","BP","GO:0061515","myeloid cell development","3/191","87/29008",0.0198855291281366,0.111774339273452,0.0868137782609347,"Alas2/L3mbtl3/Tyrobp",3
"GO:0002438","BP","GO:0002438","acute inflammatory response to antigenic stimulus","2/191","33/29008",0.0199183029076618,0.111774339273452,0.0868137782609347,"Spn/Fcer1a",2
"GO:0010614","BP","GO:0010614","negative regulation of cardiac muscle hypertrophy","2/191","33/29008",0.0199183029076618,0.111774339273452,0.0868137782609347,"Lmna/Gsk3b",2
"GO:0033687","BP","GO:0033687","osteoblast proliferation","2/191","33/29008",0.0199183029076618,0.111774339273452,0.0868137782609347,"Mus81/Gsk3b",2
"GO:1904646","BP","GO:1904646","cellular response to amyloid-beta","2/191","33/29008",0.0199183029076618,0.111774339273452,0.0868137782609347,"Gsk3b/Cd36",2
"GO:0008643","BP","GO:0008643","carbohydrate transport","4/191","156/29008",0.0199394397833715,0.111774339273452,0.0868137782609347,"Ffar4/Aqp7/Lep/Drd1",4
"GO:0002791","BP","GO:0002791","regulation of peptide secretion","5/191","235/29008",0.0199825856105106,0.111788988060422,0.08682515579671,"Nnat/Ffar4/Arntl/Lep/Pparg",5
"GO:0002819","BP","GO:0002819","regulation of adaptive immune response","5/191","236/29008",0.0203096958117325,0.113388949491414,0.0880678265009072,"Spn/Gimap3/Cd1d1/Fcer1a/Slc11a1",5
"GO:0006112","BP","GO:0006112","energy reserve metabolic process","3/191","88/29008",0.0204899366295016,0.113967732216688,0.0885173600476931,"Lep/Gsk3b/Cd36",3
"GO:0006887","BP","GO:0006887","exocytosis","7/191","415/29008",0.0204960098547779,0.113967732216688,0.0885173600476931,"Ccl12/Adra1a/Drd1/Cd300a/Gsk3b/Itgb2/Fcer1a",7
"GO:0043547","BP","GO:0043547","positive regulation of GTPase activity","5/191","237/29008",0.0206402947420358,0.114080025848767,0.0886045771543989,"Dock8/Ccl12/Pip5k1a/Epha1/Gsk3b",5
"GO:0046777","BP","GO:0046777","protein autophosphorylation","5/191","237/29008",0.0206402947420358,0.114080025848767,0.0886045771543989,"Map4k1/Lck/Epha1/Gsk3b/Tnk1",5
"GO:0090087","BP","GO:0090087","regulation of peptide transport","5/191","237/29008",0.0206402947420358,0.114080025848767,0.0886045771543989,"Nnat/Ffar4/Arntl/Lep/Pparg",5
"GO:0006959","BP","GO:0006959","humoral immune response","7/191","416/29008",0.0207348994122833,0.114353397159827,0.0888169013473718,"Ccl12/Jchain/Igkc/Cxcl9/C6/Gimap3/Ighm",7
"GO:0045667","BP","GO:0045667","regulation of osteoblast differentiation","4/191","158/29008",0.0207830399358018,0.114353397159827,0.0888169013473718,"Ffar4/Pparg/Lmna/Gsk3b",4
"GO:0002573","BP","GO:0002573","myeloid leukocyte differentiation","5/191","238/29008",0.0209743952289179,0.114353397159827,0.0888169013473718,"Pparg/Gimap3/Gsk3b/L3mbtl3/Tyrobp",5
"GO:0097191","BP","GO:0097191","extrinsic apoptotic signaling pathway","5/191","238/29008",0.0209743952289179,0.114353397159827,0.0888169013473718,"Serpine1/Sh3rf1/Lmna/Gsk3b/Il7",5
"GO:0006356","BP","GO:0006356","regulation of transcription by RNA polymerase I","2/191","34/29008",0.0210727688568393,0.114353397159827,0.0888169013473718,"Baz2a/Ippk",2
"GO:0060142","BP","GO:0060142","regulation of syncytium formation by plasma membrane fusion","2/191","34/29008",0.0210727688568393,0.114353397159827,0.0888169013473718,"Cxcl9/Tyrobp",2
"GO:0099563","BP","GO:0099563","modification of synaptic structure","2/191","34/29008",0.0210727688568393,0.114353397159827,0.0888169013473718,"Drd1/Gsk3b",2
"GO:2000272","BP","GO:2000272","negative regulation of signaling receptor activity","2/191","34/29008",0.0210727688568393,0.114353397159827,0.0888169013473718,"Chmp6/Pparg",2
"GO:2000406","BP","GO:2000406","positive regulation of T cell migration","2/191","34/29008",0.0210727688568393,0.114353397159827,0.0888169013473718,"Dock8/Spn",2
"GO:0046209","BP","GO:0046209","nitric oxide metabolic process","3/191","89/29008",0.0211043796788804,0.114353397159827,0.0888169013473718,"Gimap3/Cd36/Itgb2",3
"GO:0002821","BP","GO:0002821","positive regulation of adaptive immune response","4/191","159/29008",0.0212129488157017,0.114716299673932,0.0890987633435564,"Gimap3/Cd1d1/Fcer1a/Slc11a1",4
"GO:0006913","BP","GO:0006913","nucleocytoplasmic transport","6/191","327/29008",0.0216133388643484,0.116159474246214,0.0902196595897274,"Arntl/Lep/Drd1/Lmna/Gsk3b/Cd36",6
"GO:0051169","BP","GO:0051169","nuclear transport","6/191","327/29008",0.0216133388643484,0.116159474246214,0.0902196595897274,"Arntl/Lep/Drd1/Lmna/Gsk3b/Cd36",6
"GO:0006910","BP","GO:0006910","phagocytosis, recognition","4/191","160/29008",0.0216482849030289,0.116159474246214,0.0902196595897274,"Igkc/Cd36/Clec7a/Ighm",4
"GO:2000377","BP","GO:2000377","regulation of reactive oxygen species metabolic process","4/191","160/29008",0.0216482849030289,0.116159474246214,0.0902196595897274,"Lep/Cd36/Itgb2/Tyrobp",4
"GO:0016042","BP","GO:0016042","lipid catabolic process","6/191","328/29008",0.0218998833527036,0.117281317061663,0.0910909813444085,"Acaa1b/Plbd1/Pla1a/Lep/Gimap3/Lpl",6
"GO:0000038","BP","GO:0000038","very long-chain fatty acid metabolic process","2/191","35/29008",0.0222544597351822,0.117357170075779,0.0911498954636123,"Acaa1b/Acot1",2
"GO:0002021","BP","GO:0002021","response to dietary excess","2/191","35/29008",0.0222544597351822,0.117357170075779,0.0911498954636123,"Lep/Pparg",2
"GO:0014741","BP","GO:0014741","negative regulation of muscle hypertrophy","2/191","35/29008",0.0222544597351822,0.117357170075779,0.0911498954636123,"Lmna/Gsk3b",2
"GO:0045577","BP","GO:0045577","regulation of B cell differentiation","2/191","35/29008",0.0222544597351822,0.117357170075779,0.0911498954636123,"Slamf8/Il7",2
"GO:0045672","BP","GO:0045672","positive regulation of osteoclast differentiation","2/191","35/29008",0.0222544597351822,0.117357170075779,0.0911498954636123,"Gsk3b/Tyrobp",2
"GO:0045987","BP","GO:0045987","positive regulation of smooth muscle contraction","2/191","35/29008",0.0222544597351822,0.117357170075779,0.0911498954636123,"Adra1a/Lck",2
"GO:0048147","BP","GO:0048147","negative regulation of fibroblast proliferation","2/191","35/29008",0.0222544597351822,0.117357170075779,0.0911498954636123,"Pparg/Cd300a",2
"GO:0050999","BP","GO:0050999","regulation of nitric-oxide synthase activity","2/191","35/29008",0.0222544597351822,0.117357170075779,0.0911498954636123,"Lep/Gsk3b",2
"GO:2001234","BP","GO:2001234","negative regulation of apoptotic signaling pathway","5/191","242/29008",0.0223460633379412,0.117482311406035,0.0912470912221984,"Serpine1/Sh3rf1/Lmna/Gsk3b/Il7",5
"GO:2001057","BP","GO:2001057","reactive nitrogen species metabolic process","3/191","91/29008",0.0223633841508951,0.117482311406035,0.0912470912221984,"Gimap3/Cd36/Itgb2",3
"GO:0051090","BP","GO:0051090","regulation of DNA-binding transcription factor activity","7/191","425/29008",0.0229728758781475,0.119737856915854,0.0929989461561633,"Trim30c/Cmklr1/Pparg/Sigirr/Il18rap/Cd36/Itgb2",7
"GO:0043367","BP","GO:0043367","CD4-positive, alpha-beta T cell differentiation","3/191","92/29008",0.0230079476831662,0.119737856915854,0.0929989461561633,"Spn/Gimap3/Sh3rf1",3
"GO:1904035","BP","GO:1904035","regulation of epithelial cell apoptotic process","3/191","92/29008",0.0230079476831662,0.119737856915854,0.0929989461561633,"Ccl12/Serpine1/Pdcd4",3
"GO:0006302","BP","GO:0006302","double-strand break repair","5/191","244/29008",0.0230532277093251,0.119737856915854,0.0929989461561633,"Brip1/Exd2/Mus81/Rnf169/Kat5",5
"GO:0006836","BP","GO:0006836","neurotransmitter transport","5/191","244/29008",0.0230532277093251,0.119737856915854,0.0929989461561633,"Adra1a/Drd1/Gsk3b/Slc6a4/Mctp1",5
"GO:0032868","BP","GO:0032868","response to insulin","5/191","244/29008",0.0230532277093251,0.119737856915854,0.0929989461561633,"Lep/Vps13c/Pparg/Gsk3b/Lpl",5
"GO:0006865","BP","GO:0006865","amino acid transport","4/191","164/29008",0.0234442032459999,0.120280434794038,0.0934203598358332,"Lep/Slc7a13/Cck/Slc11a1",4
"GO:0010043","BP","GO:0010043","response to zinc ion","2/191","36/29008",0.0234629709641741,0.120280434794038,0.0934203598358332,"Haao/Gsk3b",2
"GO:0045589","BP","GO:0045589","regulation of regulatory T cell differentiation","2/191","36/29008",0.0234629709641741,0.120280434794038,0.0934203598358332,"Gimap3/Lck",2
"GO:0050901","BP","GO:0050901","leukocyte tethering or rolling","2/191","36/29008",0.0234629709641741,0.120280434794038,0.0934203598358332,"Spn/Lep",2
"GO:0097242","BP","GO:0097242","amyloid-beta clearance","2/191","36/29008",0.0234629709641741,0.120280434794038,0.0934203598358332,"Cd36/Itgb2",2
"GO:0098868","BP","GO:0098868","bone growth","2/191","36/29008",0.0234629709641741,0.120280434794038,0.0934203598358332,"Rarg/Lep",2
"GO:1904037","BP","GO:1904037","positive regulation of epithelial cell apoptotic process","2/191","36/29008",0.0234629709641741,0.120280434794038,0.0934203598358332,"Ccl12/Pdcd4",2
"GO:0001936","BP","GO:0001936","regulation of endothelial cell proliferation","4/191","166/29008",0.0243751055073389,0.124724565842747,0.09687206270371,"Ccl12/Lep/Pparg/Mydgf",4
"GO:0010661","BP","GO:0010661","positive regulation of muscle cell apoptotic process","2/191","37/29008",0.0246979020635081,0.125445329449641,0.0974318710850809,"Pdcd4/Pparg",2
"GO:0033005","BP","GO:0033005","positive regulation of mast cell activation","2/191","37/29008",0.0246979020635081,0.125445329449641,0.0974318710850809,"Fcer1a/Cd300lb",2
"GO:0055090","BP","GO:0055090","acylglycerol homeostasis","2/191","37/29008",0.0246979020635081,0.125445329449641,0.0974318710850809,"Dgat2/Lpl",2
"GO:0070328","BP","GO:0070328","triglyceride homeostasis","2/191","37/29008",0.0246979020635081,0.125445329449641,0.0974318710850809,"Dgat2/Lpl",2
"GO:0045576","BP","GO:0045576","mast cell activation","3/191","95/29008",0.0250018654514461,0.126523201679061,0.0982690414170795,"Cd300a/Fcer1a/Cd300lb",3
"GO:0051341","BP","GO:0051341","regulation of oxidoreductase activity","3/191","95/29008",0.0250018654514461,0.126523201679061,0.0982690414170795,"Slamf8/Lep/Gsk3b",3
"GO:0042113","BP","GO:0042113","B cell activation","7/191","434/29008",0.0253727260341431,0.128164795608364,0.0995440475794893,"Slamf8/Igkc/Btk/Cd300a/Il7/Ighm/Tyrobp",7
"GO:0007229","BP","GO:0007229","integrin-mediated signaling pathway","3/191","96/29008",0.0256865671451346,0.129041078663536,0.100224646036524,"Itgal/Itgb2/Tyrobp",3
"GO:0031640","BP","GO:0031640","killing of cells of other organism","3/191","96/29008",0.0256865671451346,0.129041078663536,0.100224646036524,"Ccl12/Cxcl9/Clec7a",3
"GO:0042632","BP","GO:0042632","cholesterol homeostasis","3/191","96/29008",0.0256865671451346,0.129041078663536,0.100224646036524,"Dgat2/Fabp4/Lpl",3
"GO:0034381","BP","GO:0034381","plasma lipoprotein particle clearance","2/191","38/29008",0.0259588566151269,0.129935619863012,0.100919425373547,"Dgat2/Cd36",2
"GO:0051482","BP","GO:0051482","positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway","2/191","38/29008",0.0259588566151269,0.129935619863012,0.100919425373547,"Gpr18/Drd1",2
"GO:0019730","BP","GO:0019730","antimicrobial humoral response","4/191","170/29008",0.0263033145228635,0.131183619265927,0.101888731424816,"Ccl12/Jchain/Cxcl9/Ighm",4
"GO:1903531","BP","GO:1903531","negative regulation of secretion by cell","4/191","170/29008",0.0263033145228635,0.131183619265927,0.101888731424816,"Ffar4/Lep/Pparg/Cd300a",4
"GO:0055092","BP","GO:0055092","sterol homeostasis","3/191","97/29008",0.0263812899647666,0.13133501394012,0.102006317838305,"Dgat2/Fabp4/Lpl",3
"GO:0042886","BP","GO:0042886","amide transport","6/191","343/29008",0.0265100228212104,0.131738095389006,0.102319386327479,"Nnat/Ffar4/Aqp7/Arntl/Lep/Pparg",6
"GO:0035296","BP","GO:0035296","regulation of tube diameter","4/191","171/29008",0.0267992694820739,0.13229389025281,0.102751065480122,"Adra1a/Lep/Drd1/Slc6a4",4
"GO:0097746","BP","GO:0097746","blood vessel diameter maintenance","4/191","171/29008",0.0267992694820739,0.13229389025281,0.102751065480122,"Adra1a/Lep/Drd1/Slc6a4",4
"GO:0021700","BP","GO:0021700","developmental maturation","6/191","344/29008",0.0268385486054106,0.13229389025281,0.102751065480122,"Btk/Lep/Pparg/Gsk3b/L3mbtl3/Pabpc1l",6
"GO:0043299","BP","GO:0043299","leukocyte degranulation","3/191","98/29008",0.0270860258362648,0.13229389025281,0.102751065480122,"Cd300a/Itgb2/Fcer1a",3
"GO:0090257","BP","GO:0090257","regulation of muscle system process","5/191","255/29008",0.027201439390931,0.13229389025281,0.102751065480122,"Adra1a/Lck/Lmna/Gsk3b/Tifab",5
"GO:0002861","BP","GO:0002861","regulation of inflammatory response to antigenic stimulus","2/191","39/29008",0.0272454422275548,0.13229389025281,0.102751065480122,"Spn/Fcer1a",2
